raw_dimension_x	raw_dimension_y	raw_dimension_z	raw_voxel_size_x	raw_voxel_size_y	raw_voxel_size_z	raw_max_b	raw_neighbor_corr	raw_masked_neighbor_corr	raw_dwi_contrast	raw_num_bad_slices	raw_num_directions	raw_coherence_index	t1_dimension_x	t1_dimension_y	t1_dimension_z	t1_voxel_size_x	t1_voxel_size_y	t1_voxel_size_z	t1_max_b	t1_neighbor_corr	t1_masked_neighbor_corr	t1_dwi_contrast	t1_num_bad_slices	t1_num_directions	t1_coherence_index	t1post_dimension_x	t1post_dimension_y	t1post_dimension_z	t1post_voxel_size_x	t1post_voxel_size_y	t1post_voxel_size_z	t1post_max_b	t1post_neighbor_corr	t1post_masked_neighbor_corr	t1post_dwi_contrast	t1post_num_bad_slices	t1post_num_directions	t1post_coherence_index	mean_fd	max_fd	max_rotation	max_translation	max_rel_rotation	max_rel_translation	t1_dice_distance	CNR0_mean	CNR1_mean	CNR2_mean	CNR3_mean	CNR4_mean	CNR0_median	CNR1_median	CNR2_median	CNR3_median	CNR4_median	CNR0_standard_deviation	CNR1_standard_deviation	CNR2_standard_deviation	CNR3_standard_deviation	CNR4_standard_deviation	file_name	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id
140.0	140.0	81.0	1.71429	1.71429	1.7	3000.0	0.912126	0.777694	1.448783	97.0	96.0	7042.67	95.0	116.0	101.0	1.7	1.7	1.7	3000.0	0.968342	0.903042	1.416885	0.0	96.0	7455.24	95.0	116.0	101.0	1.7	1.7	1.7	3000.0	0.964818	0.869262	1.674581	0.0	96.0	7476.48	1.2178849297985472	2.98389840849	0.06377565861	2.012537634	0.01563578844	2.1447126684	0.04864507465636939	18.597967	1.4129404	1.7698076	2.8238053	4.102359	15.729214	0.93977475	1.39979	2.2254508	3.4150023	13.534991	1.3916155	1.2165376	1.9162005	2.3286488	sub-20691_ses-1_run-01	sub-20691	ses-1						run-01
